RegionID,SizeRank,RegionName,RegionType,StateName,State,Metro,StateCodeFIPS,MunicipalCodeFIPS,31-01-2000,29-02-2000,31-03-2000,30-04-2000,31-05-2000,30-06-2000,31-07-2000,31-08-2000,30-09-2000,31-10-2000,30-11-2000,31-12-2000,31-01-2001,28-02-2001,31-03-2001,30-04-2001,31-05-2001,30-06-2001,31-07-2001,31-08-2001,30-09-2001,31-10-2001,30-11-2001,31-12-2001,31-01-2002,28-02-2002,31-03-2002,30-04-2002,31-05-2002,30-06-2002,31-07-2002,31-08-2002,30-09-2002,31-10-2002,30-11-2002,31-12-2002,31-01-2003,28-02-2003,31-03-2003,30-04-2003,31-05-2003,30-06-2003,31-07-2003,31-08-2003,30-09-2003,31-10-2003,30-11-2003,31-12-2003,31-01-2004,29-02-2004,31-03-2004,30-04-2004,31-05-2004,30-06-2004,31-07-2004,31-08-2004,30-09-2004,31-10-2004,30-11-2004,31-12-2004,31-01-2005,28-02-2005,31-03-2005,30-04-2005,31-05-2005,30-06-2005,31-07-2005,31-08-2005,30-09-2005,31-10-2005,30-11-2005,31-12-2005,31-01-2006,28-02-2006,31-03-2006,30-04-2006,31-05-2006,30-06-2006,31-07-2006,31-08-2006,30-09-2006,31-10-2006,30-11-2006,31-12-2006,31-01-2007,28-02-2007,31-03-2007,30-04-2007,31-05-2007,30-06-2007,31-07-2007,31-08-2007,30-09-2007,31-10-2007,30-11-2007,31-12-2007,31-01-2008,29-02-2008,31-03-2008,30-04-2008,31-05-2008,30-06-2008,31-07-2008,31-08-2008,30-09-2008,31-10-2008,30-11-2008,31-12-2008,31-01-2009,28-02-2009,31-03-2009,30-04-2009,31-05-2009,30-06-2009,31-07-2009,31-08-2009,30-09-2009,31-10-2009,30-11-2009,31-12-2009,31-01-2010,28-02-2010,31-03-2010,30-04-2010,31-05-2010,30-06-2010,31-07-2010,31-08-2010,30-09-2010,31-10-2010,30-11-2010,31-12-2010,31-01-2011,28-02-2011,31-03-2011,30-04-2011,31-05-2011,30-06-2011,31-07-2011,31-08-2011,30-09-2011,31-10-2011,30-11-2011,31-12-2011,31-01-2012,29-02-2012,31-03-2012,30-04-2012,31-05-2012,30-06-2012,31-07-2012,31-08-2012,30-09-2012,31-10-2012,30-11-2012,31-12-2012,31-01-2013,28-02-2013,31-03-2013,30-04-2013,31-05-2013,30-06-2013,31-07-2013,31-08-2013,30-09-2013,31-10-2013,30-11-2013,31-12-2013,31-01-2014,28-02-2014,31-03-2014,30-04-2014,31-05-2014,30-06-2014,31-07-2014,31-08-2014,30-09-2014,31-10-2014,30-11-2014,31-12-2014,31-01-2015,28-02-2015,31-03-2015,30-04-2015,31-05-2015,30-06-2015,31-07-2015,31-08-2015,30-09-2015,31-10-2015,30-11-2015,31-12-2015,31-01-2016,29-02-2016,31-03-2016,30-04-2016,31-05-2016,30-06-2016,31-07-2016,31-08-2016,30-09-2016,31-10-2016,30-11-2016,31-12-2016,31-01-2017,28-02-2017,31-03-2017,30-04-2017,31-05-2017,30-06-2017,31-07-2017,31-08-2017,30-09-2017,31-10-2017,30-11-2017,31-12-2017,31-01-2018,28-02-2018,31-03-2018,30-04-2018,31-05-2018,30-06-2018,31-07-2018,31-08-2018,30-09-2018,31-10-2018,30-11-2018,31-12-2018,31-01-2019,28-02-2019,31-03-2019,30-04-2019,31-05-2019,30-06-2019,31-07-2019,31-08-2019,30-09-2019,31-10-2019,30-11-2019,31-12-2019,31-01-2020,29-02-2020,31-03-2020,30-04-2020,31-05-2020,30-06-2020,31-07-2020,31-08-2020,30-09-2020,31-10-2020,30-11-2020,31-12-2020,31-01-2021,28-02-2021,31-03-2021,30-04-2021,31-05-2021,30-06-2021,31-07-2021,31-08-2021,30-09-2021,31-10-2021,30-11-2021,31-12-2021,31-01-2022,28-02-2022,31-03-2022,30-04-2022,31-05-2022,30-06-2022,31-07-2022,31-08-2022,30-09-2022,31-10-2022,30-11-2022,31-12-2022,31-01-2023,28-02-2023,31-03-2023,30-04-2023,31-05-2023,30-06-2023,31-07-2023,31-08-2023,30-09-2023,31-10-2023,30-11-2023,31-12-2023,31-01-2024,29-02-2024,31-03-2024,30-04-2024,31-05-2024,30-06-2024,31-07-2024,31-08-2024,30-09-2024,31-10-2024,30-11-2024,31-12-2024,31-01-2025,28-02-2025,31-03-2025,30-04-2025,31-05-2025,30-06-2025,31-07-2025,31-08-2025,30-09-2025,31-10-2025,30-11-2025,31-12-2025,31-01-2026
581,6,Kings County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,47,206414.8913,207406.1851,208487.9697,210835.6181,213335.5529,216064.7613,218779.9398,220899.465,222745.1461,224423.0645,226581.8816,228736.1997,231083.2117,233687.6066,236547.2457,239284.2925,241854.4469,244150.7034,246146.3548,248081.4162,250060.7487,252191.9821,254519.0588,256870.7126,259956.7393,263673.2794,261075.1602,255676.5678,,,248249.4094,252680.4626,258126.3169,263803.6817,266355.0396,268030.8854,269334.958,274260.1507,281722.1147,290542.0223,297849.2925,309163.34,320309.7666,328400.327,330216.8209,331030.6837,333539.7381,336126.0002,339734.6678,343043.4251,346087.8757,347151.0479,349551.5102,351957.085,357776.4447,362650.412,370981.714,378894.7811,387420.411,394281.6723,397613.511,400025.9589,403769.995,410327.7835,417158.5509,423132.8911,430479.3524,439136.0099,447822.51,456790.5011,462638.7558,468061.0893,471845.2923,475648.8586,474457.4338,474487.7044,475741.8465,483380.6849,489868.0951,497292.1727,497573.5532,497454.3562,494314.1889,493128.1521,493018.2143,492024.4955,494665.8572,494608.104,495656.2675,494254.1286,493809.4538,495645.9527,494378.9186,492898.259,491383.0235,491182.4111,492953.7208,494297.2284,496999.2921,496618.6932,494196.4966,491385.8422,487852.5749,485135.641,482972.3646,480837.4211,478807.4245,476491.6289,473989.4345,469954.6965,465284.7511,460244.025,455823.1545,451123.4291,446521.9069,442447.5946,439628.316,437216.6294,436248.0285,435859.6663,437362.3492,440674.3095,440859.6885,439739.6672,438021.2216,439503.7156,443239.39,445479.7422,447517.6759,447687.8433,447568.4319,446107.8797,444337.5489,441977.1561,443789.6623,446585.6371,449343.1625,448165.7831,445826.2913,444399.3707,445036.2025,446702.2364,448411.883,450169.3267,451365.9285,452119.7692,451822.1285,452242.3741,453421.2178,454791.1305,456531.1311,458240.4428,461087.6995,463558.3908,466387.059,468719.4999,471546.3655,474424.8297,476824.5498,479114.1264,481493.5807,484786.5634,487759.1001,490993.1535,496018.983,502136.2554,508209.7439,512508.1592,516262.2075,520630.6118,525516.7679,531002.1755,536701.8774,541066.346,544301.8562,545870.5784,549733.9489,554724.984,561542.1807,567334.2227,571663.3761,574756.2951,577227.0324,580800.2497,585050.2975,589252.4309,593771.6918,599075.9278,606282.2533,614019.6568,620954.2641,627348.9511,631938.142,636127.8761,639093.0721,642852.7499,646509.4118,650629.1447,654306.4957,656961.8714,657707.0629,658972.418,662815.4442,670153.8388,676832.6236,682889.468,687634.5106,693989.8845,698259.6657,701219.2091,702253.8433,705076.4938,708088.438,712991.307,715800.3964,720409.2794,725871.291,732520.9206,739381.9069,745556.2996,752064.1624,756881.8477,761863.9543,767364.0239,774403.1109,779035.9006,781714.3332,782128.2325,783500.0449,786275.8503,788437.6241,790023.167,791213.15,794414.1818,798688.8116,800739.7801,799664.1692,796882.1753,797860.3256,800273.3523,803247.4547,802925.4845,802542.9228,802266.8457,802751.9663,802560.3208,801456.1442,799796.3014,800415.0905,801992.643,804829.7538,807574.9433,809535.9355,813148.3891,818089.0618,823480.7807,829123.939,832187.2747,835714.7855,837509.8088,839325.6981,843513.449,849653.2523,855314.492,859205.534,863083.5446,870064.5309,876236.5189,881173.9609,885715.4332,887666.9149,886056.138,878683.1011,872885.3843,867881.0726,863434.6388,856050.1189,847133.9004,839440.1299,838705.5079,843322.3733,849953.1528,854084.9444,855187.5429,854189.6542,850949.7221,847616.7456,846259.7225,847670.5424,850261.7602,855872.4037,861600.7438,866160.5772,866777.843,868167.2812,870940.8819,874165.2593,876427.2998,879489.8367,883915.1858,886762.2821,888857.3108,890694.2221,895424.8408,900406.3778,905388.9661,908552.369,911324.5029,914363.1623,917768.9608,921008.2997,923744.2623,928469.9722
1347,10,Queens County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,81,246786.6268,248122.0149,249625.0141,252114.0454,254384.6594,256590.1087,259109.8087,262011.109,264870.398,268170.9062,271506.8723,274738.5664,277544.4426,280056.3746,282792.1193,285671.2958,288742.0037,291705.5586,294510.7303,297061.2074,298864.0282,300442.6792,302416.2876,305088.0234,308221.1173,310092.5684,309374.6301,307516.163,306221.5486,307634.3084,309948.4319,312593.7982,315117.9431,317417.7295,319565.063,321496.5738,323513.3011,325609.846,327611.8908,329430.9169,331048.2298,333588.3163,335585.7999,337594.9136,339361.1877,341869.8279,344666.1585,346973.5536,349635.0869,352304.4593,355157.2679,358116.3789,361683.5949,366240.9756,371140.5948,375860.5536,380373.6243,385270.6136,391137.2268,396999.3369,401913.8541,406304.6953,411057.001,417175.1476,424045.5669,428910.1613,434850.9802,440778.2164,448103.4234,454754.0611,460361.0832,467562.16,473645.4662,480271.0605,485751.6733,489914.7844,494571.8264,497467.7204,500503.8626,504005.5496,508218.6801,507361.5073,,491107.654,486072.7766,486226.678,491238.0942,495076.9275,498942.2915,496752.0761,494984.5313,493094.1677,492210.3404,493747.7545,494406.5389,495736.0462,495954.8194,495153.8237,492459.652,489488.7294,485763.1533,481991.583,477875.0425,473744.1969,469298.9094,465482.4207,461784.7723,457007.6363,451501.89,445935.4794,441693.3483,437822.3994,433720.7526,429780.8858,425628.8723,422156.8586,419246.8241,416513.6721,415527.2665,414764.3616,414537.9355,413335.193,411606.2887,410617.3976,410388.723,411963.7655,413224.4474,414299.0276,415532.7281,417115.724,417559.2119,416464.0227,415843.1359,415698.6903,416442.8069,416289.9068,416289.6218,415803.3854,415519.1701,415393.8427,414861.1994,413402.3972,411932.3441,411129.0808,411042.5176,411281.7998,411718.9721,413158.8061,415413.1378,418487.5088,421871.1836,424171.8664,425475.3654,425585.6522,425822.2842,425384.5727,425636.7871,426736.6787,427951.5628,428524.4004,428920.3074,432013.2152,436652.8764,440922.7252,444431.0324,447634.2724,451335.0907,453519.8635,455120.4775,456648.5833,459037.909,462221.3263,465443.5337,468641.2897,471183.116,472486.0927,473962.6688,475854.6687,479649.5761,482500.8067,484642.6842,485486.8607,486799.1816,488411.8559,490391.3301,492492.27,495455.7645,499894.5272,505426.149,510430.0055,514906.1828,519551.5275,523585.1336,527051.0582,529131.9756,531635.767,534598.5499,538471.8633,542021.1869,544798.6372,546779.6372,548826.4028,552193.6016,557571.6798,562912.6714,568428.2639,572756.5929,578127.8709,581579.7391,584157.4768,585688.1844,587941.0198,590140.3197,592845.907,595550.3077,599601.4469,605171.5892,610916.0616,616500.5267,619836.9505,622868.1785,625220.0731,628761.9638,632768.23,637361.501,640102.9257,641326.7855,640406.9019,640292.3912,641478.768,644154.6033,647181.4822,648862.3498,650382.396,650912.2854,651575.1031,651120.9558,651473.5436,653884.5813,656803.1378,659561.1249,660783.0102,662141.1981,663171.7556,664483.0029,665214.6015,665257.6802,664148.1361,663550.9975,663102.661,663562.8745,664960.5756,667134.24,670834.7677,675545.9622,679854.3517,684263.7039,685923.6829,687741.6859,688032.3998,689541.1358,692955.7855,697538.3731,701584.7112,704363.2377,706844.216,710715.7521,714242.9029,717811.4995,722117.1636,724244.7543,723209.0737,717391.1926,712159.7004,708355.8213,705850.3055,702227.4984,696954.6873,691964.0963,687841.2546,684136.0717,680241.1388,676948.3716,673788.929,670682.8936,667981.7042,666079.7985,665280.2057,665402.2247,667450.5987,671749.3468,677009.1766,680673.849,682230.2244,683824.0375,687093.004,691373.1445,695173.6901,697808.0908,699196.7047,698989.6634,699269.2967,700460.8112,704013.5333,708306.8895,712371.906,714884.8412,716204.0945,718273.1384,721536.4371,724982.8229,727838.9532,730362.8554
2452,20,New York County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,61,385633.2542,388122.7185,390516.3079,396127.5019,402805.9876,410287.9918,417262.0145,422812.7104,427624.8439,432459.3897,438683.9878,445987.6002,454256.3023,462330.9177,470516.695,477942.3205,484843.7499,490645.3501,495599.2655,500041.9004,504489.3162,509467.2813,515306.1629,521163.3538,527825.3804,534370.1014,540934.4384,547014.0462,552783.4091,558851.7042,564158.6284,568805.034,572861.3152,577052.99,581571.8453,586301.7205,591301.8464,596274.5988,600951.249,605679.3531,613208.4214,627225.4363,,,,703472.9571,709696.658,715566.2433,720838.103,725656.1378,730381.488,735778.9472,741459.3147,747573.3726,755088.7398,765233.6521,778667.5025,793184.8036,805561.4325,816415.1834,829844.24,843078.6587,860135.3051,872259.9628,886046.6194,899182.029,912032.2953,923466.7536,930256.101,944907.0613,964505.3629,989013.5738,1015766.034,1038729.387,1053073.918,1055595.566,1058834.466,1063789.416,1065750.051,1046992.423,1013219.102,976129.206,964850.4462,979286.0005,994091.1949,1000868.345,998455.5844,1002739.063,1006953.008,1002543.448,997150.4946,989846.8885,989083.1564,989470.4261,991427.7441,993299.2733,995350.2914,999911.2883,1004215.719,1013447.084,1011919.12,1006962.756,991573.9778,985554.0942,992618.991,999654.704,1007276.853,991948.4896,992984.6546,994110.5983,1013694.326,1008991.932,1010651.257,1006370.113,1007522.497,994015.2176,976815.8479,959489.4056,945415.0872,929479.4178,915794.8045,904687.8078,898944.8246,900354.1995,900693.3424,904119.1224,912487.4186,925223.7406,938293.9078,948189.1544,949408.811,948010.4246,944957.9492,948714.162,954096.9625,960605.2257,965787.7143,971649.6673,974366.0292,981216.3444,988010.5156,994243.1284,995116.12,994353.5831,990347.0012,987837.4217,986661.7767,989799.1246,994698.1598,999264.4447,1004478.222,1011197.329,1019544.22,1025603.73,1031668.218,1035970.433,1042434.373,1046700.27,1052348.36,1055387.6,1055770.601,1054900.853,1057607.697,1066071.282,1082774.493,1107979.56,1131900.041,1150829.461,1163186.571,1177063.196,1189793.14,1201503.347,1213041.784,1221494.036,1226761.304,1229426.321,1238008.345,1257136.704,1280197.895,1300396.907,1306851.502,1306348.912,1302445.332,1299699.826,1299743.398,1301574.004,1307415.888,1314821.674,1322883.77,1335336.11,1347827.382,1360148.221,1363975.544,1366568.149,1371868.208,1379569.158,1385313.71,1387046.158,1388294.762,1387933.266,1384804.479,1382806.225,1383939.021,1392259.168,1395627.73,1402524.969,1403252.264,1411597.353,1407535.625,1406932.304,1400576.421,1403259.732,1395440.798,1389552.286,1377024.523,1377263.56,1384875.724,1394694.192,1404127.601,1415442.593,1431919.494,1447372.795,1457363.025,1463281.42,1474176.066,1480482.908,1478514.388,1465707.783,1440336.442,1419986.107,1393377.768,1377737.288,1369078.902,1370361.667,1379605.216,1382923.158,1378231.716,1364887.771,1362404.33,1361548.769,1364461.286,1352927.053,1342485.38,1330785.407,1330059.365,1324208.283,1317475.286,1306288.271,1309551.489,1317707.577,1325783.181,1331064.356,1332834.146,1338599.178,1344537.408,1345294.833,1347020.679,1349279.255,1358337.797,1362797.219,1360816.563,1359427.683,1363494.494,1369141.019,1376617.724,1388773.349,1418501.655,1443580.501,1463929.42,1471889.401,1468755.857,1451379.793,1420363.068,1395546.638,1369800.062,1338960.362,1302867.17,1269118.762,1244870.427,1229206.25,1220214.583,1214778.869,1209292.222,1203040.72,1195750.392,1185895.65,1174863.185,1166331.743,1161275.124,1156724.929,1154396.821,1153667.699,1152809.134,1151892.07,1154391.438,1160570.009,1164609.634,1167141.912,1175739.655,1188381.37,1198909.785,1203433.802,1203600.132,1199182.095,1192136.569,1185156.563,1181378.672,1179924.224,1182318.366,1187450.368,1192495.192,1196586.543,1203576.5
2046,24,Suffolk County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,103,189425.855,190248.5006,191158.3369,193037.0234,195057.6123,197232.7786,199598.0231,202255.6201,205085.2424,208188.0243,211238.0824,214849.0914,217736.2259,220462.0156,222731.8624,225319.1251,228026.317,230569.3544,233406.6306,236456.1595,239929.184,243602.3499,247470.1151,250558.3915,253060.3239,255481.5323,258484.394,261731.6455,264892.0464,268247.6296,272301.4945,277291.0142,283276.8781,288190.5979,292726.4667,296536.8415,301323.1927,306015.9852,310720.7185,315177.4417,319501.5391,323709.9083,328209.3762,332560.4694,336844.67,340741.5146,344720.9943,348236.5816,351904.0424,355432.5315,358771.3334,362385.5637,366164.4138,370301.4197,374540.117,379201.9448,384294.1535,389603.173,393359.7748,396589.8325,401387.4402,406980.7987,412886.1635,416576.9849,420614.0452,424805.4922,429018.46,433098.651,437004.5842,441313.0925,445538.0378,449468.9318,452582.3087,455731.8165,458701.0104,461846.5854,464320.4266,466674.9913,467648.9133,467725.3565,466726.2675,466375.7514,465741.1716,465159.4612,464069.6079,463748.9205,463363.475,462433.8329,460982.1103,459285.3545,457677.5259,455770.1296,453695.0472,452254.0872,450536.8786,449054.9143,446455.8383,444192.465,441574.8283,440135.4091,438366.938,436598.8402,433637.3916,430204.4578,426364.0285,422227.6991,418093.7399,414452.2381,410943.1797,407973.1118,405386.3193,403923.9514,402434.0249,400955.3422,398803.2815,396836.8801,394813.6612,393340.993,392347.9235,391634.1644,389575.9533,389120.2002,389498.438,392302.49,394395.683,395409.2146,395405.5556,393974.6397,392483.7926,390581.8189,388280.042,386192.9732,384558.2064,383786.2807,382647.1447,381253.3943,380032.3401,379441.3057,378214.3733,376592.2131,374580.0521,373097.1682,372054.3652,371008.5906,370351.6969,368970.6926,367577.7892,365569.971,364121.0637,362780.7587,362241.6187,361247.7548,360632.8746,359546.3337,359061.2702,358490.4337,359273.4015,360475.5472,362040.021,362767.62,363023.7072,363704.5643,364758.4765,366742.7322,368227.5995,369376.0003,370097.0024,370096.9001,371123.2749,371727.3668,373452.1822,374263.2787,375323.9055,375671.7892,376371.9813,377301.3976,378390.7046,379331.6953,380335.1452,381054.5425,381959.3014,382436.5018,383019.6718,382626.8912,383221.8345,384149.5919,385427.6219,386715.0274,388850.4595,391598.0803,394171.6218,395933.9747,397065.8977,397399.4441,396978.7482,396962.9061,397298.6431,398475.408,399121.6457,399235.6342,399014.5671,399299.9817,400650.0758,402924.801,405087.3719,406885.3669,408904.0502,411625.6717,414052.177,415517.6095,416786.0771,418654.0774,420978.0305,423135.6465,423383.3508,421963.5438,418032.1882,413798.4768,411602.7507,412228.7511,416079.0748,420210.3022,424978.8428,429086.2743,432707.4242,435533.2384,438005.1485,440237.5209,443783.3705,448341.4118,453560.37,457740.8662,460614.8992,462942.527,464999.1326,466987.5421,467639.796,467828.0859,468097.8435,470158.0347,473125.3259,476177.5252,478361.0625,480747.8782,483303.8114,484427.1447,483761.1687,482159.9214,482618.9277,485170.8346,489900.5417,496674.6325,504065.468,512079.4411,519471.2704,526690.2143,533807.5097,540616.1336,545982.784,550064.9677,552960.1121,556503.7865,560792.2692,565988.4319,570699.3101,575266.3051,580267.3762,586424.3649,592330.6011,597733.1205,601897.8839,603191.9842,601825.0576,598844.2169,596103.8133,593024.8435,592791.1226,591859.922,593654.3332,595107.5183,597680.0653,600006.8019,602979.814,607508.358,611999.0744,615267.5217,618782.2825,623546.0933,628861.0185,634890.9503,640043.7002,645256.2141,647765.4431,649708.5743,651411.2329,655463.1198,659562.332,663257.8583,666536.6216,668521.2626,669991.1295,671163.0219,673118.9531,674624.9209,674772.7116,674973.1903,676066.6387,676884.6252,677376.8196,678227.8286,681543.6132,685368.8421,688223.9469
401,26,Bronx County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,5,216965.9428,218069.0635,218926.6066,220831.8426,222835.5196,225235.105,227700.1305,229840.2916,231713.3169,233379.8333,235315.8439,237233.9943,239258.4379,241021.9694,242548.3037,243909.6872,245488.261,247194.8308,249032.6388,250613.3815,252165.8558,253767.0009,255779.2936,258449.0871,261734.936,265143.2592,268317.7668,271172.6586,273887.104,276702.3122,279531.2653,282304.6476,284914.197,287447.7138,289945.0059,292404.9735,294802.8495,297089.7557,299295.8917,301441.2582,302723.3293,,297955.5936,297349.2467,300281.5854,302789.6526,304643.5637,307178.9473,310014.0764,313094.8283,316338.3091,321021.6766,325396.2821,329531.178,331174.9564,333716.2693,337492.6558,344171.4882,351441.8106,357372.9602,361558.3438,364987.9409,369263.3478,374595.4312,379282.2569,383535.9942,388734.7636,395052.7943,403063.7243,410610.3506,416336.4482,422275.4038,428039.9149,435659.1924,441027.9194,445614.748,449589.132,454848.8675,460662.7728,466720.3638,471422.832,474802.4818,478081.2933,482651.9471,487176.3385,489479.5353,491584.1485,495032.4185,500290.1496,505055.5067,507688.2035,509298.7002,509313.7999,509604.0089,509202.8252,508480.3182,507784.1702,507210.4186,504816.0696,500899.3033,496750.5645,495230.3871,494236.7169,492507.6948,488492.5919,483721.6674,479389.0583,475052.1756,471420.855,466505.1135,462811.0122,457751.7525,453013.9727,446814.5544,440753.3457,435370.5977,430226.6298,429691.7737,430191.0101,431467.8376,428984.3997,427823.5467,423947.619,417583.7713,406992.2726,396725.3203,389466.1114,384038.8776,380999.5022,376339.8578,371430.2759,364773.8802,360842.9217,359919.7718,364549.6273,364892.4348,362052.5379,357737.9125,358564.4117,361178.7198,361920.8169,361705.2683,357414.6371,354158.1112,349071.9412,348687.4721,349971.7295,353879.6713,359123.0273,363218.49,367383.408,369259.0938,370554.9398,370391.5092,369851.0391,367545.1123,366817.1212,366358.0567,366784.5386,365784.0041,366669.3225,369710.264,373785.0028,376907.8581,379782.4258,382182.2451,383560.4681,382371.2083,381548.6598,381476.6719,383511.1167,385624.1914,389242.7746,392247.1757,395280.6957,395758.7487,396491.1393,396170.8095,396903.9529,396113.705,396047.4021,396283.9313,398349.524,400518.6521,403914.9498,407169.5629,411145.1928,415298.4567,420562.074,425333.2184,429158.4695,431891.1273,434638.4715,436000.309,436813.4201,438003.7299,441961.085,447525.756,452636.6872,455696.4887,457314.0362,458252.527,460035.1921,462376.434,465667.7875,471155.8699,477134.8498,482509.8491,484705.4845,486218.9392,487407.0592,486733.9697,483541.9117,482932.7171,485226.5597,492547.992,499681.3384,504153.1852,505390.2359,504234.2067,505785.0463,507152.9072,509297.0717,514500.4976,525181.5691,534409.7249,539939.0885,540405.7463,541575.694,541793.1935,539548.5492,541214.74,543951.8923,549864.7034,549570.2606,549701.5034,548357.7203,547382.6426,551803.624,559509.4906,564617.5939,558279.883,546273.1309,538159.5562,535576.4096,532599.9556,532096.184,532457.9891,538829.7424,544802.7426,548616.6902,551131.9103,554177.9102,558130.2354,562980.3736,562363.7891,562181.6524,558069.2173,554799.2554,547252.2198,538256.9399,535335.4337,536334.565,538634.4894,535788.7723,533659.6212,533321.5904,535125.5748,533718.9104,531565.9301,525085.13,516232.8795,504497.4307,497399.8036,493789.366,489690.3943,480985.2073,470594.017,462914.7664,459883.193,459699.9831,460499.1356,460799.165,460664.7318,460014.5592,457447.3202,453687.2211,450475.4364,450190.2682,452200.3515,456556.6356,459919.3107,462263.6432,462474.4206,463418.0054,465174.5598,466884.2126,467509.7155,467658.8725,468234.4727,469004.8678,471006.0639,473932.9954,476946.0164,479060.0769,481005.1491,482800.589,483940.3574,485338.9776,486758.2813,488670.3748,489083.704,491230.2616
1252,29,Nassau County,county,NY,NY,"New York-Newark-Jersey City, NY-NJ-PA",36,59,248424.187,249755.9799,251124.7168,253897.9049,256705.4616,259469.2521,262128.1837,264772.4216,267571.423,270469.5189,273306.9836,275906.6004,278399.7526,280857.8033,283161.9951,285289.4103,287446.0528,289944.1719,292469.4947,295148.3287,297867.1141,301019.2512,304186.7022,307418.0258,310766.883,313996.3891,316882.5795,319667.408,322533.9128,325697.8714,329276.0878,333331.0776,337550.57,341631.4412,345960.396,351169.8856,356653.5854,361708.9123,366195.8292,370541.5826,375177.2838,379901.0168,384344.1428,388484.3769,392534.0223,396434.3685,400260.6852,403853.1716,408077.1068,412218.7708,416212.1331,419243.5179,422487.8381,426108.9912,430591.3218,436002.5356,441698.7833,447140.4859,451563.788,455524.9362,459298.1863,463524.431,467692.3886,472621.4744,477729.9069,482891.8828,487158.3608,491473,496325.8273,501612.5603,505983.6066,510145.711,514465.7562,519267.1674,523016.3244,525274.824,526018.6024,527341.5075,529024.1691,530444.878,529601.6378,527552.75,525776.0853,523445.0619,521208.6444,518203.8028,517086.7497,514918.0909,513261.6018,511197.5282,509525.2625,508146.6516,505830.5341,504070.5587,502804.9111,501414.4577,500226.0229,497937.5607,495921.4691,494762.0436,492953.192,491218.2452,488624.5508,486236.112,483561.0635,480096.7498,476146.1702,472142.2098,467119.7238,462339.7834,457600.1854,453638.3964,451371.4286,449497.7209,448334.2422,445809.4356,443873.4228,442229.376,441209.1858,440224.5433,439976.2909,440134.8285,440470.1408,440433.2428,439665.6819,440158.7739,441325.4718,443140.5605,443207.2765,441898.501,440042.3836,437622.9786,435386.8479,433328.1506,432139.8329,431373.4964,430673.2588,429382.6083,428262.4128,426695.1431,425434.8664,423874.1681,422022.6134,420309.0076,418215.6088,417010.5475,416488.8645,417613.2981,419982.4423,422437.5247,424280.4939,425137.8752,425684.6266,425465.3317,424690.0336,423558.204,423327.6504,424123.1164,425649.0993,427848.4255,430101.9721,432461.3537,434165.1309,435883.9464,437692.2185,439737.0087,441762.1679,443625.7576,444947.3983,446402.6554,448195.0186,451840.6311,455639.7829,458974.4596,460078.7369,460248.6998,460691.3368,461831.3312,463384.2076,464232.6566,464132.4978,463470.5654,463402.4912,464935.8707,467915.5338,470879.3262,473115.7575,475051.0773,477450.1673,480559.3484,483293.0954,485717.5384,487650.3319,489490.5759,491100.6946,492744.3506,494838.1934,496647.8074,497855.399,497977.386,498068.6366,499151.6627,501497.1452,505026.6925,508582.1817,511911.8023,514943.9506,518494.8948,522106.5765,525270.2786,527238.1177,529043.5609,531044.7677,533136.1928,535483.8181,538778.6591,542706.7735,545696.5031,547670.4363,549254.4561,551778.3989,554085.2029,557146.9715,559937.2216,562057.4278,563323.5142,564161.2662,565544.5329,566919.9025,568807.6361,571095.016,573290.4988,574244.3117,575008.0543,575518.7097,576372.385,576669.0676,577176.0256,578369.9783,579532.0858,582291.4807,586261.1202,591956.237,597260.2242,600801.7815,600902.5946,598995.9529,596219.6376,595595.4416,597144.5082,601594.3718,608692.0194,615724.8775,622943.1776,629129.3282,635684.3938,641634.4843,647183.85,650978.6304,653622.0099,654940.8743,656711.9009,659369.8446,662278.3789,666017.5001,670518.0461,676835.4315,683067.15,689115.1387,695734.2388,700921.3281,703837.5164,702730.7658,700924.3063,699471.8376,698133.4063,695314.7654,692364.3253,691099.7597,693627.4693,697646.3115,702775.3905,707708.4466,712387.5829,716025.5243,719553.7417,723069.2154,727400.5568,731614.2251,736489.8456,742716.8828,749992.3738,756541.2161,761224.421,765341.4976,770449.4342,775802.3694,780004.1668,782165.5952,783002.8288,783554.6267,785401.2755,787918.5484,791896.2848,795455.5628,798869.5208,801235.6027,802132.4798,803269.9348,805039.7462,808030.0102,811408.9544,815539.8609
